id,name,group_type,link,members,is_regional,lat,lon,created_at,updated_at
516,Les Mous de la Sangle,facebook page,https://www.facebook.com/groups/328188467234981/,0,false,43.61077,3.876716,2020-05-09 00:29:05.912526,2020-05-09 00:29:05.912526
517,Les Nouveaux Funambules,facebook page,https://www.facebook.com/groups/133451345655/,0,false,43.607816,3.887293,2020-05-09 00:29:05.93724,2020-05-09 00:29:05.93724
518,SlackAddict,facebook page,https://www.facebook.com/groups/579135528812984/,0,false,43.608149,3.873383,2020-05-09 00:29:05.962289,2020-05-09 00:29:05.962289
519,Slackline au bord du Léman,facebook page,https://www.facebook.com/groups/537156382969828/,0,false,46.42955,5.494988,2020-05-09 00:29:05.986834,2020-05-09 00:29:05.986834
520,Gravité Slackline Nancy,facebook page,https://www.facebook.com/groups/309204729155562/,0,false,48.696908,6.179109,2020-05-09 00:29:06.011687,2020-05-09 00:29:06.011687
521,Slackline Nancy,facebook page,https://www.facebook.com/groups/1401520499864806/,0,false,48.689861,6.184528,2020-05-09 00:29:06.036763,2020-05-09 00:29:06.036763
522,SLACKERS 4X4,facebook group,https://www.facebook.com/Slackers-4x4-1531856173728566/,0,false,47.214398,-1.553223,2020-05-09 00:29:06.061535,2020-05-09 00:29:06.061535
523,Association C'est Slack'Est Bon,facebook group,https://www.facebook.com/slacknc/,0,false,-21.132725,165.160155,2020-05-09 00:29:06.086055,2020-05-09 00:29:06.086055
524,C’est slack’ est bon in NC!,facebook page,https://www.facebook.com/groups/1485867368336004/,0,false,-21.455879,165.646309,2020-05-09 00:29:06.107748,2020-05-09 00:29:06.107748
525,ATA slack,facebook page,https://www.facebook.com/groups/1435437663374880/,0,false,43.70328803,7.265535154,2020-05-09 00:29:06.133156,2020-05-09 00:29:06.133156
526,Les Têtes à Slack,facebook page,https://www.facebook.com/groups/tetes.a.slack/,0,false,43.94668,7.179026,2020-05-09 00:29:06.158816,2020-05-09 00:29:06.158816
527,Riviera Slack,facebook page,https://www.facebook.com/groups/rs06paca/,0,false,43.71017,7.261953,2020-05-09 00:29:06.184211,2020-05-09 00:29:06.184211
528,Slack'Nîmes,facebook page,https://www.facebook.com/groups/slacknimes/,0,false,43.831965,4.360023,2020-05-09 00:29:06.209055,2020-05-09 00:29:06.209055
529,Slackline Niort,facebook page,https://www.facebook.com/groups/414206282099341/,0,false,46.320697,-0.464748,2020-05-09 00:29:06.233882,2020-05-09 00:29:06.233882
530,Slackline et Babosseries dans mon Vall Mob' (Parc de Noisiel),facebook page,https://www.facebook.com/groups/344918609050797/,0,false,48.844543,2.620894,2020-05-09 00:29:06.259933,2020-05-09 00:29:06.259933
531,Slackline Orleans/Loiret,facebook page,https://www.facebook.com/groups/621375007911059/,0,false,47.899635,1.89713,2020-05-09 00:29:06.286943,2020-05-09 00:29:06.286943
532,Yougoslack,facebook group,https://www.facebook.com/Yougoslack/,0,false,47.899679,1.916607,2020-05-09 00:29:06.316057,2020-05-09 00:29:06.316057
533,Parislack,facebook page,https://www.facebook.com/groups/137606633030898/,0,false,48.85661,2.352222,2020-05-09 00:29:06.341243,2020-05-09 00:29:06.341243
534,Slack à Ourcq,facebook page,https://www.facebook.com/groups/577505352458003/,0,false,48.868943,2.356151,2020-05-09 00:29:06.368991,2020-05-09 00:29:06.368991
535,Slackline Paris,facebook page,https://www.facebook.com/groups/919126824806976/,0,false,48.855203,2.331601,2020-05-09 00:29:06.391696,2020-05-09 00:29:06.391696
536,Slack Bois de Vincennes,facebook page,https://www.facebook.com/groups/611039099253516,0,false,48.848091,2.34854,2020-05-09 00:29:06.410522,2020-05-09 00:29:06.410522
537,Slackline CAF Perpignan,facebook page,https://www.facebook.com/groups/185164934936852/,0,false,42.684632,2.892471,2020-05-09 00:29:06.43395,2020-05-09 00:29:06.43395
538,Slackline Poitiers,facebook page,https://www.facebook.com/groups/225311394301871/,0,false,46.58022,0.340375,2020-05-09 00:29:06.460135,2020-05-09 00:29:06.460135
539,Slack Line Quimper,facebook page,https://www.facebook.com/groups/1569997049927287/,0,false,47.995081,-4.099725,2020-05-09 00:29:06.481564,2020-05-09 00:29:06.481564
540,Slackline Reims,facebook page,https://www.facebook.com/groups/698583786882857/,0,false,49.25833,4.031696,2020-05-09 00:29:06.506061,2020-05-09 00:29:06.506061
541,Slack Rennes,facebook page,https://www.facebook.com/groups/renneslack/,0,false,48.112428,-1.678503,2020-05-09 00:29:06.531245,2020-05-09 00:29:06.531245
542,Slack & Run,facebook page,https://www.facebook.com/groups/219088198150384/,0,false,-21.10058278,55.49933056,2020-05-09 00:29:06.55588,2020-05-09 00:29:06.55588
543,Slackline Roanne,facebook page,https://www.facebook.com/groups/900847250016567/,0,false,46.032741,4.071861,2020-05-09 00:29:06.580554,2020-05-09 00:29:06.580554
544,Slackline rouen,facebook page,https://www.facebook.com/groups/109207919245121/,0,false,49.440996,1.09907,2020-05-09 00:29:06.605176,2020-05-09 00:29:06.605176
545,Sainté Slack,facebook page,https://www.facebook.com/groups/175570982640756/,0,false,45.43969,4.387178,2020-05-09 00:29:06.630051,2020-05-09 00:29:06.630051
546,Slackline Saint Nazaire,facebook page,https://www.facebook.com/groups/832974636908625/,0,false,47.270839,-2.214421,2020-05-09 00:29:06.654963,2020-05-09 00:29:06.654963
547,Slack Strasbourg,facebook page,https://www.facebook.com/groups/368481826564237/,0,false,48.56487,7.747662,2020-05-09 00:29:06.679893,2020-05-09 00:29:06.679893
548,STRASLINE,facebook page,https://www.facebook.com/groups/Straslines/,0,false,48.580876,7.74684,2020-05-09 00:29:06.703045,2020-05-09 00:29:06.703045
549,La slack dans le var (Toulon et ses environs),facebook page,https://www.facebook.com/groups/318320188263961/,0,false,43.122748,5.932296,2020-05-09 00:29:06.727839,2020-05-09 00:29:06.727839
550,Slackline Toulouse,facebook page,https://www.facebook.com/groups/1375755199323671/,0,false,43.60465,1.444209,2020-05-09 00:29:06.752725,2020-05-09 00:29:06.752725
551,Slack en ubaye,facebook page,https://www.facebook.com/groups/1572903826324778/,0,false,44.505953,6.736164,2020-05-09 00:29:06.777745,2020-05-09 00:29:06.777745
552,Ekilibre Valence,facebook page,https://www.facebook.com/groups/495533763795628/,0,false,44.93339,4.89236,2020-05-09 00:29:06.802616,2020-05-09 00:29:06.802616
553,Slackeurs du Faucigny,facebook page,https://www.facebook.com/groups/Slackeursdufaucigny,0,false,46.11819618,6.358409705,2020-05-09 00:29:06.827341,2020-05-09 00:29:06.827341
554,Slackline56 (Vannes-Auray),facebook page,https://www.facebook.com/groups/302490183432410/,0,false,47.655775,-2.757403,2020-05-09 00:29:06.849207,2020-05-09 00:29:06.849207
555,Pacha Slack,facebook group,https://www.facebook.com/pachaslack/,0,false,43.426539,6.431601,2020-05-09 00:29:06.866008,2020-05-09 00:29:06.866008
556,Slack & O Saussois,facebook page,https://www.facebook.com/groups/slackerausaussois/,0,false,47.870003,3.605819,2020-05-09 00:29:06.884179,2020-05-09 00:29:06.884179
557,Slackline Georgia / სლექლაინი,facebook page,https://www.facebook.com/groups/1406012539710551/,0,true,41.70484067,44.83079225,2020-05-09 00:29:06.905501,2020-05-09 00:29:06.905501
558,Slackline Georgia,facebook group,https://www.facebook.com/slacklinegeorgia/,0,true,41.982845,42.904355,2020-05-09 00:29:06.932419,2020-05-09 00:29:06.932419
559,Deutscher Slacklineverband,facebook group,https://www.facebook.com/deutscherslacklineverband/,0,true,51.475874,9.601556,2020-05-09 00:29:06.956609,2020-05-09 00:29:06.956609
560,SlackChat Deutsch,facebook page,https://www.facebook.com/groups/481998168677508/,0,true,51.30317,10.777378,2020-05-09 00:29:06.982004,2020-05-09 00:29:06.982004
561,Slackline Aachen,facebook page,https://www.facebook.com/groups/201146073334128/,0,false,50.77534,6.083887,2020-05-09 00:29:07.0032,2020-05-09 00:29:07.0032
562,Slackline aalen,facebook page,https://www.facebook.com/groups/1508415786044449/,0,false,48.826531,10.091708,2020-05-09 00:29:07.021501,2020-05-09 00:29:07.021501
563,Slackline Aschaffenburg und Umkreis,facebook page,https://www.facebook.com/groups/138073280050585/,0,false,49.9771237,9.145110421,2020-05-09 00:29:07.044982,2020-05-09 00:29:07.044982
564,Slackline Augsburg,facebook page,https://www.facebook.com/groups/1491287624424441/,0,false,48.368446,10.897325,2020-05-09 00:29:07.066517,2020-05-09 00:29:07.066517
565,Slackline Bad Toelz,facebook page,https://www.facebook.com/groups/963622177021875/,0,false,47.759042,11.565515,2020-05-09 00:29:07.089554,2020-05-09 00:29:07.089554
566,Jonglage & Slackline Bamberg,facebook page,https://www.facebook.com/groups/631601793555785/,0,false,49.89882,10.90276,2020-05-09 00:29:07.112519,2020-05-09 00:29:07.112519
567,Slackline-Bamberg,facebook page,https://www.facebook.com/groups/417296728295869/,0,false,49.893395,10.889982,2020-05-09 00:29:07.134672,2020-05-09 00:29:07.134672
568,Slackline Berlin,facebook page,https://www.facebook.com/groups/150095688337531/,0,false,52.52614,13.40554,2020-05-09 00:29:07.158282,2020-05-09 00:29:07.158282
569,Slackline Brandenburg/Havel,facebook page,https://www.facebook.com/groups/slackline.brandenburg/,0,false,52.41162169,12.54534705,2020-05-09 00:29:07.175407,2020-05-09 00:29:07.175407
570,Slackline Brandenburg,facebook group,https://www.facebook.com/slackline.brandenburg,0,false,52.41162169,12.54534705,2020-05-09 00:29:07.193311,2020-05-09 00:29:07.193311
571,Slackline in Bielefeld,facebook page,https://www.facebook.com/groups/417845424979823/,0,false,52.024661,8.531797,2020-05-09 00:29:07.213898,2020-05-09 00:29:07.213898
572,Slackline Braunschweig,facebook page,https://www.facebook.com/groups/598796183566243/,0,false,52.267166,10.52589,2020-05-09 00:29:07.240098,2020-05-09 00:29:07.240098
573,Slackline Braunschweig,facebook page,https://www.facebook.com/groups/202721816530088/,0,false,52.262944,10.522561,2020-05-09 00:29:07.267716,2020-05-09 00:29:07.267716
574,Slacklining Bremen,facebook page,https://www.facebook.com/groups/138121049589989/,0,false,53.07841538,8.799116835,2020-05-09 00:29:07.293996,2020-05-09 00:29:07.293996
575,Slackliner in Bremen,facebook page,https://www.facebook.com/groups/396250433750913/,0,false,53.081762,8.802313,2020-05-09 00:29:07.320088,2020-05-09 00:29:07.320088
576,Slackline wuggi Bocholt,facebook page,https://www.facebook.com/groups/318874708190225/,0,false,51.837056,6.615016,2020-05-09 00:29:07.338947,2020-05-09 00:29:07.338947
577,Friends of slackline in Bochum!!!,facebook page,https://www.facebook.com/groups/477952575677496/,0,false,51.47958051,7.221096065,2020-05-09 00:29:07.356081,2020-05-09 00:29:07.356081
578,Slackline Bonn DE (für aktive SlackerInnen aus Bonn),facebook page,https://www.facebook.com/groups/1158934614119685,0,false,50.73740524,7.100100356,2020-05-09 00:29:07.373994,2020-05-09 00:29:07.373994
945,Slackline Burgos,facebook page,https://www.facebook.com/groups/160762490796990/,0,false,42.345389,-3.698985,2020-05-09 00:29:15.020419,2020-05-09 00:29:15.020419
579,Slackline Community Chemnitz,facebook page,https://www.facebook.com/groups/381670885213006/,0,false,50.829424,12.921763,2020-05-09 00:29:07.391776,2020-05-09 00:29:07.391776
580,Slackline Cottbus,facebook page,https://www.facebook.com/groups/303249543191416/,0,false,51.754361,14.331652,2020-05-09 00:29:07.4106,2020-05-09 00:29:07.4106
581,Slackline Darmstadt,facebook page,https://www.facebook.com/groups/480206155328380/,0,false,49.87283,8.651193,2020-05-09 00:29:07.431813,2020-05-09 00:29:07.431813
582,Slackline-Detmold,facebook page,https://www.facebook.com/groups/153424488064903/,0,false,51.935389,8.878453,2020-05-09 00:29:07.449826,2020-05-09 00:29:07.449826
583,Slackline Dresden,facebook page,https://www.facebook.com/groups/323137751049472/,0,false,51.05041,13.73726,2020-05-09 00:29:07.467857,2020-05-09 00:29:07.467857
584,Slackline Kreis KSG Dresden,facebook page,https://www.facebook.com/groups/494530940620629/,0,false,51.05636184,13.73930524,2020-05-09 00:29:07.485947,2020-05-09 00:29:07.485947
585,Slackliners Dortmund und co.,facebook page,https://www.facebook.com/groups/slacklinersdortmund/,0,false,51.50892979,7.447215397,2020-05-09 00:29:07.503526,2020-05-09 00:29:07.503526
586,Slackline Duisburg,facebook page,https://www.facebook.com/groups/177686899076130/,0,false,51.432746,6.764665,2020-05-09 00:29:07.525227,2020-05-09 00:29:07.525227
587,Slackline Düsseldorf,facebook page,https://www.facebook.com/groups/186283011507972/,0,false,51.22416,6.779425,2020-05-09 00:29:07.549706,2020-05-09 00:29:07.549706
588,Slacklining-Erfurt,facebook page,https://www.facebook.com/groups/309022709193778/,0,false,50.98477,11.02988,2020-05-09 00:29:07.581323,2020-05-09 00:29:07.581323
589,Slackline Flensburg,facebook page,https://www.facebook.com/groups/224147827616190/,0,false,54.787971,9.434943,2020-05-09 00:29:07.604662,2020-05-09 00:29:07.604662
590,Slackline Frankfurt,facebook page,https://www.facebook.com/groups/198934043474400/,0,false,50.11092,8.682127,2020-05-09 00:29:07.625387,2020-05-09 00:29:07.625387
591,Slackline Freiburg,facebook page,https://www.facebook.com/groups/204518656227168/,0,false,47.995172,7.846464,2020-05-09 00:29:07.645683,2020-05-09 00:29:07.645683
592,Slackline Friedrichshafen,facebook page,https://www.facebook.com/groups/289646591126713,0,false,47.663619,9.483805,2020-05-09 00:29:07.665654,2020-05-09 00:29:07.665654
593,Slacklife - Landkreis Garmisch-Partenkirchen,facebook page,https://www.facebook.com/groups/142689562572319,0,false,47.493594,11.091284,2020-05-09 00:29:07.683218,2020-05-09 00:29:07.683218
594,Slackline Göttingen,facebook page,https://www.facebook.com/groups/1399873386955679/,0,false,51.532456,9.934552,2020-05-09 00:29:07.700335,2020-05-09 00:29:07.700335
595,Slackline Halle (Saale),facebook page,https://www.facebook.com/groups/slackline.halle,0,false,51.494819,11.973044,2020-05-09 00:29:07.717307,2020-05-09 00:29:07.717307
596,Slacklining Halle(Saale),facebook page,https://www.facebook.com/groups/177540139071257,0,false,51.48534,11.96679,2020-05-09 00:29:07.734101,2020-05-09 00:29:07.734101
597,Slackline Hamburg,facebook page,https://www.facebook.com/groups/slacklinehamburg/,0,false,53.55109,9.993682,2020-05-09 00:29:07.750657,2020-05-09 00:29:07.750657
